,Unnamed: 0,Unnamed: 0.1,tags,rgbs,urls,r,g,b
335,565,565,bicycle,180.44616211 177.26791992 169.20668945,https://farm5.staticflickr.com/4830/44588676100_1ce52130e3_n.jpg,180.44616211,177.26791992,177.26791992
336,566,566,bicycle,31.40547852 25.94269531 22.96719727,https://farm5.staticflickr.com/4864/32531970548_4691b03eb1_n.jpg,31.40547852,25.94269531,25.94269531
337,567,567,bicycle,127.88584906 127.88584906 127.88584906,https://farm5.staticflickr.com/4839/31459520287_b03d9b1795_n.jpg,127.88584906,127.88584906,127.88584906
338,569,569,bicycle,237.80453125 235.19422852 231.38178711,https://farm5.staticflickr.com/4850/31459049867_735e787d42_n.jpg,237.80453125,235.19422852,235.19422852
339,570,570,bicycle,237.80453125 235.19422852 231.38178711,https://farm5.staticflickr.com/4860/45674985014_20dfe5e034_n.jpg,237.80453125,235.19422852,235.19422852
340,571,571,bicycle,114.04750601 108.88662861 103.10744191,https://farm5.staticflickr.com/4835/46397745351_3c780ab5a7_n.jpg,114.04750601,108.88662861,108.88662861
341,572,572,bicycle,124.24702919 116.70246711 105.66743421,https://farm5.staticflickr.com/4864/46397742431_7aec83f1e4_n.jpg,124.24702919,116.70246711,116.70246711
342,573,573,bicycle,108.97569782 102.73624595  94.26158981,https://farm5.staticflickr.com/4812/45485086115_c975427330_n.jpg,108.97569782,102.73624595,102.73624595
343,574,574,bicycle,237.80453125 235.19422852 231.38178711,https://farm5.staticflickr.com/4834/45485042765_abb28786cc_n.jpg,237.80453125,235.19422852,235.19422852
344,575,575,bicycle,175.89368164 172.10222656 170.75756836,https://farm5.staticflickr.com/4879/45673583104_a4b64dfe03_n.jpg,175.89368164,172.10222656,172.10222656
345,578,578,bicycle, 94.41112305 100.77582031 111.8906543 ,https://farm5.staticflickr.com/4852/45480152185_acf2c73bb9_n.jpg,94.41112305,100.77582031,100.77582031
346,579,579,bicycle,134.56442383 129.36510742 134.11445313,https://farm5.staticflickr.com/4838/46340893342_60bfacd754_n.jpg,134.56442383,129.36510742,129.36510742
347,580,580,bicycle,55.21332031 53.67271484 47.02025391,https://farm5.staticflickr.com/4894/46391454301_25c937f997_n.jpg,55.21332031,53.67271484,53.67271484
348,581,581,bicycle,52.39429219 52.11603904 51.72013998,https://farm5.staticflickr.com/4904/44573729140_1402e00e6c_n.jpg,52.39429219,52.11603904,52.11603904
